"","Latency","Answer","cat","cond","tier"
"4745",2.925,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4746",1.47,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4747",0.891,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4748",2.325,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4749",3.704,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4750",0.494,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4751",0.52,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4752",1.089,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4753",1.34,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4754",1.226,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4755",1.483,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4756",3.613,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4757",0.399,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4758",NA,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4759",0.617,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4760",NA,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4761",0.802,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4762",1.587,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4763",0.52,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4764",0.5,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4765",0.7,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4766",0.551,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4767",6.673,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4768",1.966,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4769",0.953,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4770",4.471,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4771",1.479,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4772",1.113,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4773",1.162,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4774",2.069,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4775",0.615,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4776",1.701,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4777",3.151,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4778",0.886,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4779",2.001,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4780",0.521,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4781",0.5,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4782",2.901,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4783",3.8,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4784",0.717,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4785",3.101,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4786",1.34,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4787",5.286,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4788",0.838,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4789",NA,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4790",0.823,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4791",0.749,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4792",NA,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4793",0.752,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4794",0.894,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4795",2.322,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4796",1.25,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4797",4.243,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4798",5.136,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4799",1.602,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4800",1.465,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4801",0.601,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4802",2.583,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4803",2.698,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4804",1.844,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4805",4.001,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4806",0.801,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4807",4.72,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4808",1.459,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4809",3.795,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4810",3.736,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4811",1.494,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4812",1.53,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4813",1.482,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4814",0.583,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4815",0.484,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4816",2.087,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4817",1.844,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4818",1.542,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4819",1.596,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4820",2.78,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4821",0.731,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4822",2.017,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4823",3.357,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4824",1.14,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4825",1.451,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4826",0.965,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4827",0.984,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4828",3.873,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4829",1.03,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4830",3.219,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4831",2.243,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4832",0.816,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4833",1.754,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4834",0.615,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4835",0.438,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4836",1.198,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4837",1.233,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4838",1.238,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4839",1.284,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4840",1.088,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4841",0.8,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4842",1.592,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4843",0.756,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4844",1.015,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4845",1.636,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4846",0.714,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4847",1.274,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4848",5.632,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4849",0.857,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4850",0.88,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4851",0.687,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4852",2.909,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4853",2.555,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4854",3.321,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4855",2.281,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4856",1.971,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4857",1.101,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4858",0.921,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4859",0.689,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4860",3.859,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4861",0.888,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4862",3.577,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4863",0.601,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4864",2.021,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4865",0.952,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4866",0.57,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4867",0.562,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4868",1.597,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4869",0.97,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4870",0.897,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4871",1.127,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4872",1.902,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4873",0.475,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4874",NA,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4875",0.649,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4876",0.461,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4877",2.401,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4878",0.677,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4879",0.557,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4880",1.022,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4881",0.955,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4882",1.971,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4883",9.156,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4884",0.521,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4885",1.325,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4886",2.303,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4887",1.038,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4888",1.799,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4889",1.2,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4890",1.321,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4891",0.763,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4892",0.667,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4893",0.947,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4894",1.636,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4895",2.941,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4896",0.636,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4897",1.1,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4898",3.136,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4899",2.889,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4900",1.111,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4901",1.415,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4902",4.097,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4903",4.969,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4904",NA,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4905",NA,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4906",1.458,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4907",1.979,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4908",0.749,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4909",1.094,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4910",1.371,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4911",4.63,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4912",1.173,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4913",9.251,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4914",1.43,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4915",9.698,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4916",0.637,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4917",1.066,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4918",NA,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4919",NA,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4920",3.711,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4921",3.353,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4922",0.818,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4923",6.1,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4924",0.799,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4925",0.687,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4926",1.053,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4927",1.685,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4928",2.768,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4929",6.474,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4930",0.591,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4931",1.784,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4932",1.236,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4933",0.955,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4934",2.501,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4935",2.126,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4936",2.281,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4937",1.428,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4938",2.232,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4939",4.201,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4940",2.223,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4941",3.134,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4942",0.529,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4943",3.225,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4944",0.935,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4945",0.809,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4946",4.588,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4947",1.613,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4948",1.65,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4949",1.313,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4950",0.742,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4951",1.268,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4952",0.7,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4953",2.977,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4954",1.291,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4955",2.442,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4956",2.134,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4957",0.929,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4958",1.654,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4959",0.729,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4960",1.187,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4961",2.802,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4962",1.154,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4963",1.421,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4964",3.471,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4965",0.9,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4966",0.337,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4967",0.947,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4968",1.167,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4969",2.738,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4970",0.799,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4971",0.855,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4972",1.65,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4973",3.275,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4974",6.949,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4975",2.329,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4976",0.755,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4977",0.726,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4978",0.945,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4979",2.537,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4980",6.602,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4981",1.218,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4982",1.355,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4983",0.555,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4984",1.6,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4985",2.043,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4986",1.541,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4987",0.574,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4988",3.94,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4989",0.655,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4990",NA,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"4991",2.224,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4992",3.234,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4993",2.228,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4994",2.769,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4995",0.594,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4996",0.798,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4997",0.696,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"4998",1.468,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"4999",11.071,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5000",0.521,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5001",0.686,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5002",3.136,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5003",2.606,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5004",0.976,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5005",1.17,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5006",2.001,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5007",0.459,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5008",1.401,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5009",2.765,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5010",0.43,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5011",0.518,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5012",0.628,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5013",0.398,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5014",1.686,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5015",1.193,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5016",0.841,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5017",3.333,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5018",1.214,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5019",1.431,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5020",3.526,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5021",0.626,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5022",1.227,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5023",0.99,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5024",0.402,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5025",0.502,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5026",3.636,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5027",2.118,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5028",0.548,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5029",6.896,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5030",NA,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5031",1.137,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5032",0.723,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5033",2.85,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5034",3.597,"Very Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5035",3.458,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5036",1.981,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5037",NA,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5038",1.153,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5039",1.874,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5040",NA,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5041",2.101,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5042",1.569,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5043",0.655,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5044",3.359,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5045",0.944,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5046",0.626,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5047",4.418,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5048",2.194,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5049",6.164,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5050",1.5,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5051",4.975,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5052",3.56,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5053",0.476,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5054",1.301,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5055",5.44,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5056",3.638,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5057",1.76,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5058",4.528,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5059",2.7,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5060",1.137,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5061",0.952,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5062",1.875,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5063",1.137,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5064",1.485,"Undesirable","qua.t3","Quasi-symmetric","Top 30%"
"5065",4.401,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5066",0.757,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5067",1.792,"Neutral","qua.t3","Quasi-symmetric","Top 30%"
"5068",0.895,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5069",1.889,"Desirable","qua.t3","Quasi-symmetric","Top 30%"
"5070",1.014,"Very Desirable","qua.t3","Quasi-symmetric","Top 30%"
